Datetime,Adj Close,Close,High,Low,Open,Volume
2026-07-23 10:38:00-04:00,382.4750061035156,382.4750061035156,382.6499938964844,382.20001220703125,382.5450134277344,53750
2026-07-23 10:39:00-04:00,382.6300048828125,382.6300048828125,383.0899963378906,382.489990234375,382.5150146484375,63250
2026-07-23 10:40:00-04:00,381.79998779296875,381.79998779296875,382.7300109863281,381.7200012207031,382.5899963378906,108652
2026-07-23 10:41:00-04:00,381.17999267578125,381.17999267578125,381.8599853515625,380.8800048828125,381.7850036621094,77270
2026-07-23 10:42:00-04:00,380.5450134277344,380.5450134277344,381.1841125488281,380.3900146484375,381.15179443359375,69853
2026-07-23 10:43:00-04:00,379.9949951171875,379.9949951171875,380.5400085449219,379.8700866699219,380.5,218155
2026-07-23 10:44:00-04:00,379.8900146484375,379.8900146484375,380.0,379.5899963378906,379.9574890136719,92290
2026-07-23 10:45:00-04:00,380.260009765625,380.260009765625,380.54998779296875,379.7799987792969,379.864990234375,114246
2026-07-23 10:46:00-04:00,379.9700012207031,379.9700012207031,380.2998962402344,379.8299865722656,380.2998962402344,91312
2026-07-23 10:47:00-04:00,380.05999755859375,380.05999755859375,380.3999938964844,379.989990234375,379.989990234375,69190
2026-07-23 10:48:00-04:00,379.82000732421875,379.82000732421875,380.1199951171875,379.79998779296875,380.0545959472656,55355
2026-07-23 10:49:00-04:00,379.5,379.5,379.8500061035156,379.4200134277344,379.79998779296875,79234
2026-07-23 10:50:00-04:00,379.489990234375,379.489990234375,379.739990234375,379.4200134277344,379.5,98244
2026-07-23 10:51:00-04:00,379.2699890136719,379.2699890136719,379.5249938964844,379.1300048828125,379.5,94530
2026-07-23 10:52:00-04:00,379.2650146484375,379.2650146484375,379.5,379.17999267578125,379.239990234375,76479
2026-07-23 10:53:00-04:00,379.55499267578125,379.55499267578125,379.6600036621094,379.1650085449219,379.25,70421
2026-07-23 10:54:00-04:00,379.80999755859375,379.80999755859375,379.8800048828125,379.4200134277344,379.5299987792969,109418
2026-07-23 10:55:00-04:00,379.82000732421875,379.82000732421875,379.92999267578125,379.6499938964844,379.80999755859375,74272
2026-07-23 10:56:00-04:00,379.6600036621094,379.6600036621094,379.8599853515625,379.5400085449219,379.8599853515625,64529
2026-07-23 10:57:00-04:00,379.57989501953125,379.57989501953125,379.9100036621094,379.5,379.6300048828125,69943
2026-07-23 10:58:00-04:00,379.0299987792969,379.0299987792969,379.57000732421875,379.010009765625,379.5,62759
2026-07-23 10:59:00-04:00,379.25,379.25,379.4798889160156,378.8399963378906,379.0299987792969,100308
2026-07-23 11:00:00-04:00,379.3500061035156,379.3500061035156,379.3999938964844,379.1600036621094,379.2900085449219,53987
2026-07-23 11:01:00-04:00,379.0849914550781,379.0849914550781,379.5,379.0,379.29998779296875,64012
2026-07-23 11:02:00-04:00,378.79998779296875,378.79998779296875,379.1499938964844,378.739990234375,379.010009765625,79679
2026-07-23 11:03:00-04:00,378.3800048828125,378.3800048828125,378.7799072265625,378.239990234375,378.7699890136719,139915
2026-07-23 11:04:00-04:00,378.47979736328125,378.47979736328125,378.6600036621094,378.239990234375,378.3999938964844,120405
2026-07-23 11:05:00-04:00,378.25,378.25,378.6000061035156,378.07000732421875,378.4700012207031,71153
2026-07-23 11:06:00-04:00,377.6400146484375,377.6400146484375,378.3599853515625,377.5299987792969,378.2300109863281,153623
2026-07-23 11:07:00-04:00,377.8699951171875,377.8699951171875,378.0899963378906,377.6099853515625,377.635009765625,98304
2026-07-23 11:08:00-04:00,377.614990234375,377.614990234375,377.9399108886719,377.5,377.875,132692
2026-07-23 11:09:00-04:00,377.6300048828125,377.6300048828125,377.7099914550781,377.3999938964844,377.614990234375,181089
2026-07-23 11:10:00-04:00,377.7149963378906,377.7149963378906,377.7900085449219,377.3999938964844,377.6300048828125,75146
2026-07-23 11:11:00-04:00,377.45489501953125,377.45489501953125,377.739990234375,377.42999267578125,377.7149963378906,74890
2026-07-23 11:12:00-04:00,377.9599914550781,377.9599914550781,377.9909973144531,377.42498779296875,377.42498779296875,117130
2026-07-23 11:13:00-04:00,378.70001220703125,378.70001220703125,378.70001220703125,377.79998779296875,377.989990234375,105728
2026-07-23 11:14:00-04:00,378.95001220703125,378.95001220703125,379.0899963378906,378.67999267578125,378.7550048828125,85702
2026-07-23 11:15:00-04:00,379.1199951171875,379.1199951171875,379.20001220703125,378.76141357421875,378.93499755859375,55535
2026-07-23 11:16:00-04:00,379.44000244140625,379.44000244140625,379.4599914550781,378.98199462890625,379.1400146484375,83568
2026-07-23 11:17:00-04:00,379.1199951171875,379.1199951171875,379.5199890136719,378.79998779296875,379.4100036621094,83168
2026-07-23 11:18:00-04:00,378.75,378.75,379.1499938964844,378.6600036621094,379.07489013671875,61119
2026-07-23 11:19:00-04:00,378.67498779296875,378.67498779296875,378.92999267578125,378.6300964355469,378.82000732421875,45702
2026-07-23 11:20:00-04:00,379.3800048828125,379.3800048828125,379.3800048828125,378.6600036621094,378.67498779296875,67647
2026-07-23 11:21:00-04:00,378.7850036621094,378.7850036621094,379.44000244140625,378.75,379.3699951171875,74665
2026-07-23 11:22:00-04:00,378.489990234375,378.489990234375,378.9700012207031,378.32000732421875,378.8299865722656,77454
2026-07-23 11:23:00-04:00,378.94000244140625,378.94000244140625,379.1499938964844,378.489990234375,378.489990234375,108842
2026-07-23 11:24:00-04:00,378.6112976074219,378.6112976074219,378.9800109863281,378.5799865722656,378.9649963378906,87269
2026-07-23 11:25:00-04:00,378.6304931640625,378.6304931640625,378.69000244140625,378.4200134277344,378.590087890625,61973
2026-07-23 11:26:00-04:00,378.6000061035156,378.6000061035156,378.739990234375,378.4115905761719,378.6199951171875,59842
2026-07-23 11:27:00-04:00,378.68499755859375,378.68499755859375,378.82000732421875,378.5199890136719,378.6000061035156,47136
2026-07-23 11:28:00-04:00,378.4949951171875,378.4949951171875,378.7799987792969,378.4949951171875,378.68499755859375,83559
2026-07-23 11:29:00-04:00,378.5950012207031,378.5950012207031,378.6700134277344,378.489990234375,378.4949951171875,34045
2026-07-23 11:30:00-04:00,378.05999755859375,378.05999755859375,378.7200012207031,377.9800109863281,378.6300048828125,52992
2026-07-23 11:31:00-04:00,378.3349914550781,378.3349914550781,378.3786926269531,378.05999755859375,378.1199951171875,57481
2026-07-23 11:32:00-04:00,378.19000244140625,378.19000244140625,378.57000732421875,378.19000244140625,378.3450012207031,81309
2026-07-23 11:33:00-04:00,378.4200134277344,378.4200134277344,378.55999755859375,378.1700134277344,378.2250061035156,235188
2026-07-23 11:34:00-04:00,378.7799987792969,378.7799987792969,378.7799987792969,378.2799987792969,378.3999938964844,40054
2026-07-23 11:35:00-04:00,378.3900146484375,378.3900146484375,378.8299865722656,378.3599853515625,378.7550048828125,36389
2026-07-23 11:36:00-04:00,378.2850036621094,378.2850036621094,378.5299987792969,378.1700134277344,378.3800048828125,72104
2026-07-23 11:37:00-04:00,378.5299987792969,378.5299987792969,378.55999755859375,378.1499938964844,378.2850036621094,43570
2026-07-23 11:38:00-04:00,378.8599853515625,378.8599853515625,378.9200134277344,378.4800109863281,378.5158996582031,51446
2026-07-23 11:39:00-04:00,379.0,379.0,379.1199951171875,378.81500244140625,378.9281005859375,43107
2026-07-23 11:40:00-04:00,379.0050048828125,379.0050048828125,379.1499938964844,378.9599914550781,379.05999755859375,54157
2026-07-23 11:41:00-04:00,379.06500244140625,379.06500244140625,379.0799865722656,378.7699890136719,378.9599914550781,43911
2026-07-23 11:42:00-04:00,378.8599853515625,378.8599853515625,379.19000244140625,378.69500732421875,379.04998779296875,46054
2026-07-23 11:43:00-04:00,378.4949951171875,378.4949951171875,378.8456115722656,378.3900146484375,378.8399963378906,167053
2026-07-23 11:44:00-04:00,378.3999938964844,378.3999938964844,378.5799865722656,378.3800048828125,378.4949951171875,69083
2026-07-23 11:45:00-04:00,378.3399963378906,378.3399963378906,378.5,378.1600036621094,378.4150085449219,104929
2026-07-23 11:46:00-04:00,378.19000244140625,378.19000244140625,378.4125061035156,378.1700134277344,378.3800048828125,48726
2026-07-23 11:47:00-04:00,378.32000732421875,378.32000732421875,378.3399963378906,377.8699951171875,378.1600036621094,72123
2026-07-23 11:48:00-04:00,378.3599853515625,378.3599853515625,378.4981994628906,378.2300109863281,378.2699890136719,52857
2026-07-23 11:49:00-04:00,378.2950134277344,378.2950134277344,378.3699951171875,378.17999267578125,378.32000732421875,52963
2026-07-23 11:50:00-04:00,378.4049987792969,378.4049987792969,378.4800109863281,378.1700134277344,378.2950134277344,47594
2026-07-23 11:51:00-04:00,378.44000244140625,378.44000244140625,378.46990966796875,378.31500244140625,378.4100036621094,45802
2026-07-23 11:52:00-04:00,378.7449951171875,378.7449951171875,378.8800048828125,378.4200134277344,378.4200134277344,50274
2026-07-23 11:53:00-04:00,379.0199890136719,379.0199890136719,379.05999755859375,378.7301025390625,378.75,57797
2026-07-23 11:54:00-04:00,379.4549865722656,379.4549865722656,379.5,378.9599914550781,379.0,44804
2026-07-23 11:55:00-04:00,379.4700012207031,379.4700012207031,379.5,379.17999267578125,379.4100036621094,39753
2026-07-23 11:56:00-04:00,379.4200134277344,379.4200134277344,379.5400085449219,379.30999755859375,379.4100036621094,40892
2026-07-23 11:57:00-04:00,379.489990234375,379.489990234375,379.739990234375,379.4049987792969,379.45001220703125,39500
2026-07-23 11:58:00-04:00,379.6449890136719,379.6449890136719,379.67999267578125,379.45001220703125,379.5199890136719,26184
2026-07-23 11:59:00-04:00,379.625,379.625,379.82000732421875,379.5799865722656,379.6799011230469,54787
2026-07-23 12:00:00-04:00,379.82501220703125,379.82501220703125,379.8599853515625,379.5249938964844,379.6400146484375,48874
2026-07-23 12:01:00-04:00,380.3599853515625,380.3599853515625,380.39990234375,379.80010986328125,379.8599853515625,53047
2026-07-23 12:02:00-04:00,380.4599914550781,380.4599914550781,380.69000244140625,380.3599853515625,380.3999938964844,149592
2026-07-23 12:03:00-04:00,380.5299987792969,380.5299987792969,380.5299987792969,380.20001220703125,380.42999267578125,106005
2026-07-23 12:04:00-04:00,380.29998779296875,380.29998779296875,380.5400085449219,380.1700134277344,380.510009765625,47993
2026-07-23 12:05:00-04:00,380.20001220703125,380.20001220703125,380.6499938964844,380.1449890136719,380.27508544921875,46191
2026-07-23 12:06:00-04:00,380.31939697265625,380.31939697265625,380.45001220703125,380.1000061035156,380.1499938964844,30813
2026-07-23 12:07:00-04:00,380.41680908203125,380.41680908203125,380.6899108886719,380.239990234375,380.2850036621094,35908
2026-07-23 12:08:00-04:00,380.6549987792969,380.6549987792969,380.7200012207031,380.35009765625,380.35009765625,150663
2026-07-23 12:09:00-04:00,380.5249938964844,380.5249938964844,380.75,380.29998779296875,380.6549987792969,28360
2026-07-23 12:10:00-04:00,380.6600036621094,380.6600036621094,380.67999267578125,380.3500061035156,380.5249938964844,33390
2026-07-23 12:11:00-04:00,380.79998779296875,380.79998779296875,380.9224853515625,380.6449890136719,380.6449890136719,32344
2026-07-23 12:12:00-04:00,380.260009765625,380.260009765625,380.7799987792969,380.25,380.7550048828125,53141
2026-07-23 12:13:00-04:00,380.07000732421875,380.07000732421875,380.44000244140625,380.010009765625,380.2799987792969,48362
2026-07-23 12:14:00-04:00,380.1000061035156,380.1000061035156,380.2099914550781,380.0199890136719,380.0801086425781,36247
2026-07-23 12:15:00-04:00,380.19500732421875,380.19500732421875,380.2699890136719,380.0899963378906,380.114990234375,40323
2026-07-23 12:16:00-04:00,380.2499084472656,380.2499084472656,380.25,380.05999755859375,380.20001220703125,21734
2026-07-23 12:17:00-04:00,380.32501220703125,380.32501220703125,380.3500061035156,380.18499755859375,380.25,33902
2026-07-23 12:18:00-04:00,380.3800048828125,380.3800048828125,380.45001220703125,380.25,380.3500061035156,26311
2026-07-23 12:19:00-04:00,380.5150146484375,380.5150146484375,380.5150146484375,380.16009521484375,380.3500061035156,30860
2026-07-23 12:20:00-04:00,380.6700134277344,380.6700134277344,380.7300109863281,380.4599914550781,380.5299987792969,39975
2026-07-23 12:21:00-04:00,380.94000244140625,380.94000244140625,381.04998779296875,380.6700134277344,380.7300109863281,36522
2026-07-23 12:22:00-04:00,380.8500061035156,380.8500061035156,380.9844055175781,380.71978759765625,380.92999267578125,29481
2026-07-23 12:23:00-04:00,380.80499267578125,380.80499267578125,381.1499938964844,380.7799987792969,380.8999938964844,40788
2026-07-23 12:24:00-04:00,380.9800109863281,380.9800109863281,380.9800109863281,380.70001220703125,380.7699890136719,26897
2026-07-23 12:25:00-04:00,380.6000061035156,380.6000061035156,381.0199890136719,380.6000061035156,380.9800109863281,17794
2026-07-23 12:26:00-04:00,380.6000061035156,380.6000061035156,380.614990234375,380.42010498046875,380.54998779296875,25978
2026-07-23 12:27:00-04:00,380.5450134277344,380.5450134277344,380.6099853515625,380.44000244140625,380.6050109863281,20082
2026-07-23 12:28:00-04:00,380.4700012207031,380.4700012207031,380.5885925292969,380.3500061035156,380.5799865722656,18746
2026-07-23 12:29:00-04:00,380.6289978027344,380.6289978027344,380.6400146484375,380.3599853515625,380.5,29222
2026-07-23 12:30:00-04:00,380.8299865722656,380.8299865722656,380.8299865722656,380.45001220703125,380.5299987792969,24212
2026-07-23 12:31:00-04:00,380.75,380.75,380.89849853515625,380.7300109863281,380.8500061035156,20328
2026-07-23 12:32:00-04:00,380.739990234375,380.739990234375,380.82000732421875,380.6700134277344,380.7301025390625,17811
2026-07-23 12:33:00-04:00,380.5400085449219,380.5400085449219,380.8800048828125,380.5400085449219,380.739990234375,26362
2026-07-23 12:34:00-04:00,380.54998779296875,380.54998779296875,380.6400146484375,380.2799987792969,380.5517883300781,24366
2026-07-23 12:35:00-04:00,380.3699951171875,380.3699951171875,380.55999755859375,380.2799987792969,380.54998779296875,25994
2026-07-23 12:36:00-04:00,380.4150085449219,380.4150085449219,380.5098876953125,380.32000732421875,380.4200134277344,19375
2026-07-23 12:37:00-04:00,380.2460021972656,380.2460021972656,380.45001220703125,380.1340026855469,380.4150085449219,28684
2026-07-23 12:38:00-04:00,380.3099060058594,380.3099060058594,380.3099060058594,380.1099853515625,380.260009765625,24541
2026-07-23 12:39:00-04:00,380.70001220703125,380.70001220703125,380.7099914550781,380.2699890136719,380.2699890136719,28919
2026-07-23 12:40:00-04:00,380.4200134277344,380.4200134277344,380.75,380.3699951171875,380.70001220703125,24344
2026-07-23 12:41:00-04:00,380.3800048828125,380.3800048828125,380.5400085449219,380.30029296875,380.5,17490
2026-07-23 12:42:00-04:00,380.30499267578125,380.30499267578125,380.44000244140625,380.2900085449219,380.3599853515625,16268
2026-07-23 12:43:00-04:00,380.43499755859375,380.43499755859375,380.4599914550781,380.2300109863281,380.30999755859375,16659
2026-07-23 12:44:00-04:00,380.4200134277344,380.4200134277344,380.489990234375,380.31048583984375,380.43499755859375,19799
2026-07-23 12:45:00-04:00,380.45001220703125,380.45001220703125,380.5899963378906,380.3599853515625,380.3900146484375,37826
2026-07-23 12:46:00-04:00,380.29998779296875,380.29998779296875,380.5150146484375,380.26519775390625,380.4200134277344,18569
2026-07-23 12:47:00-04:00,380.3699951171875,380.3699951171875,380.45989990234375,380.2601013183594,380.2900085449219,20966
2026-07-23 12:48:00-04:00,380.25,380.25,380.4100036621094,380.19000244140625,380.30999755859375,15446
2026-07-23 12:49:00-04:00,379.9549865722656,379.9549865722656,380.2900085449219,379.92010498046875,380.2349853515625,38020
2026-07-23 12:50:00-04:00,380.1351013183594,380.1351013183594,380.1499938964844,379.8399963378906,379.92999267578125,23661
2026-07-23 12:51:00-04:00,380.260009765625,380.260009765625,380.2699890136719,380.1000061035156,380.1449890136719,20100
2026-07-23 12:52:00-04:00,380.19000244140625,380.19000244140625,380.32000732421875,380.0799865722656,380.2799987792969,15081
2026-07-23 12:53:00-04:00,380.5199890136719,380.5199890136719,380.5199890136719,380.1700134277344,380.20001220703125,35303
2026-07-23 12:54:00-04:00,380.75,380.75,380.8500061035156,380.4750061035156,380.54998779296875,28459
2026-07-23 12:55:00-04:00,381.17999267578125,381.17999267578125,381.2900085449219,380.7799987792969,380.7799987792969,47924
2026-07-23 12:56:00-04:00,381.30999755859375,381.30999755859375,381.30999755859375,381.0,381.1600036621094,34426
2026-07-23 12:57:00-04:00,381.1099853515625,381.1099853515625,381.29998779296875,381.04998779296875,381.29998779296875,72617
2026-07-23 12:58:00-04:00,381.0899963378906,381.0899963378906,381.20001220703125,381.0,381.0849914550781,49146
2026-07-23 12:59:00-04:00,381.3349914550781,381.3349914550781,381.3900146484375,381.0799865722656,381.0950012207031,28566
2026-07-23 13:00:00-04:00,381.239990234375,381.239990234375,381.3699951171875,381.1199951171875,381.3699951171875,23223
2026-07-23 13:01:00-04:00,381.489990234375,381.489990234375,381.489990234375,381.1499938964844,381.2200012207031,23563
2026-07-23 13:02:00-04:00,381.5899963378906,381.5899963378906,381.6300048828125,381.32000732421875,381.42999267578125,30869
2026-07-23 13:03:00-04:00,381.75,381.75,381.75,381.4599914550781,381.5299987792969,27235
2026-07-23 13:04:00-04:00,381.82000732421875,381.82000732421875,382.1499938964844,381.739990234375,381.739990234375,50269
2026-07-23 13:05:00-04:00,381.56500244140625,381.56500244140625,381.875,381.5199890136719,381.75,44469
2026-07-23 13:06:00-04:00,381.3399963378906,381.3399963378906,381.57501220703125,381.3200988769531,381.57501220703125,19729
2026-07-23 13:07:00-04:00,381.4200134277344,381.4200134277344,381.54998779296875,381.2701110839844,381.2701110839844,24328
2026-07-23 13:08:00-04:00,381.4200134277344,381.4200134277344,381.5299987792969,381.360107421875,381.4200134277344,17831
2026-07-23 13:09:00-04:00,381.6099853515625,381.6099853515625,381.6300048828125,381.3299865722656,381.4150085449219,25154
2026-07-23 13:10:00-04:00,381.6300048828125,381.6300048828125,381.7200012207031,381.510009765625,381.6600036621094,25409
2026-07-23 13:11:00-04:00,381.4700012207031,381.4700012207031,381.625,381.3999938964844,381.6000061035156,18020
2026-07-23 13:12:00-04:00,381.5899963378906,381.5899963378906,381.6994934082031,381.4364013671875,381.4800109863281,21498
2026-07-23 13:13:00-04:00,381.2699890136719,381.2699890136719,381.590087890625,381.239990234375,381.56500244140625,24488
2026-07-23 13:14:00-04:00,381.3951110839844,381.3951110839844,381.4200134277344,381.239990234375,381.2699890136719,18178
2026-07-23 13:15:00-04:00,381.2550048828125,381.2550048828125,381.3699951171875,381.20001220703125,381.3699951171875,15614
2026-07-23 13:16:00-04:00,381.3219909667969,381.3219909667969,381.44000244140625,381.17999267578125,381.2449951171875,22227
2026-07-23 13:17:00-04:00,381.05999755859375,381.05999755859375,381.44000244140625,381.05999755859375,381.32000732421875,18385
2026-07-23 13:18:00-04:00,381.1300048828125,381.1300048828125,381.1499938964844,380.92999267578125,381.0299987792969,31538
2026-07-23 13:19:00-04:00,381.20001220703125,381.20001220703125,381.2398986816406,380.9599914550781,381.1000061035156,21259
2026-07-23 13:20:00-04:00,381.2915954589844,381.2915954589844,381.3900146484375,381.1700134277344,381.2149963378906,36282
2026-07-23 13:21:00-04:00,381.29998779296875,381.29998779296875,381.4200134277344,381.25,381.3699951171875,14144
2026-07-23 13:22:00-04:00,381.1499938964844,381.1499938964844,381.3299865722656,381.1400146484375,381.3299865722656,24619
2026-07-23 13:23:00-04:00,381.364990234375,381.364990234375,381.3800048828125,381.1401062011719,381.17999267578125,19884
2026-07-23 13:24:00-04:00,381.3800048828125,381.3800048828125,381.5199890136719,381.3699951171875,381.3999938964844,17385
2026-07-23 13:25:00-04:00,381.3999938964844,381.3999938964844,381.4599914550781,381.2937927246094,381.4100036621094,21144
2026-07-23 13:26:00-04:00,381.5150146484375,381.5150146484375,381.5799865722656,381.3699951171875,381.3900146484375,18375
2026-07-23 13:27:00-04:00,381.3399963378906,381.3399963378906,381.5150146484375,381.2749938964844,381.5,14493
2026-07-23 13:28:00-04:00,381.5199890136719,381.5199890136719,381.5199890136719,381.3699951171875,381.3699951171875,25327
